@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
True,False,0.526,0.484,n
True,True,0.394,0.617,p
True,True,0.029,0.247,p
True,False,0.174,0.485,p
False,True,0.657,0.484,n
True,True,0.352,0.850,p
False,True,0.825,0.446,p
True,True,0.111,0.463,p
False,False,0.019,0.436,n
True,False,0.142,0.232,n
True,True,0.003,0.733,p
True,False,0.007,0.527,n
True,False,0.156,0.037,p
True,True,0.802,0.155,p
True,False,0.804,0.494,p
True,True,0.335,0.776,p
True,False,0.899,0.940,n
True,False,0.926,0.795,n
False,True,0.723,0.719,n
True,False,0.195,0.545,p
False,True,0.462,0.975,n
False,False,0.771,0.381,n
False,False,0.646,0.830,n
True,False,0.412,0.848,n
False,False,0.989,0.791,n
True,False,0.874,0.382,p
False,False,0.757,0.704,n
False,False,0.552,0.580,n
True,False,0.527,0.420,n
True,False,0.895,0.596,p
False,True,0.995,0.788,n
True,False,0.311,0.251,p
True,False,0.424,0.498,n
True,False,0.691,0.160,p
True,False,0.932,0.870,n
False,True,0.584,0.511,n
False,False,0.355,0.790,n
False,False,0.623,0.643,n
False,False,0.483,0.560,p
False,True,0.870,0.915,n
False,False,0.596,0.962,n
False,False,0.450,0.818,n
False,False,0.812,0.448,n
False,False,0.855,0.556,n
False,False,0.076,0.919,n
False,True,0.952,0.999,n
False,True,0.849,0.436,p
True,False,0.380,0.255,p
True,True,0.291,0.949,p
True,True,0.596,0.630,p
True,True,0.944,0.931,p
True,False,0.728,0.655,p
True,False,0.194,0.095,p
True,False,0.647,0.803,n
False,True,0.125,0.946,n
False,True,0.168,0.641,p
False,False,0.922,0.032,n
False,True,0.841,0.748,p
True,False,0.986,0.926,n
True,True,0.684,0.536,p
True,False,0.334,0.039,p
True,False,0.148,0.527,p
True,False,0.620,0.396,n
False,True,0.389,0.861,n
False,True,0.998,0.567,n
False,True,0.118,0.336,p
False,True,0.971,0.919,n
False,True,0.317,0.755,n
False,False,0.244,0.690,n
True,True,0.674,0.858,p
False,False,0.176,0.013,n
False,False,0.399,0.988,n
False,False,0.407,0.382,n
False,False,0.337,0.303,n
True,False,0.600,0.054,p
False,True,0.214,0.900,n
True,True,0.173,0.589,p
True,True,0.504,0.237,p
True,True,0.560,0.364,p
False,True,0.812,0.202,p
False,True,0.269,0.724,n
False,False,0.024,0.405,n
True,False,0.306,0.568,p
True,True,0.847,0.440,p
False,True,0.004,0.742,n
True,False,0.445,0.887,n
False,True,0.267,0.209,p
True,True,0.753,0.732,p
True,True,0.344,0.925,p
True,False,0.429,0.445,n
True,False,0.567,0.341,n
False,True,0.434,0.233,n
False,True,0.275,0.745,n
True,False,0.823,0.534,p
True,True,0.496,0.471,p
False,True,0.654,0.010,p
False,False,0.881,0.042,n
True,False,0.504,0.036,n
False,True,0.167,0.094,p
True,True,0.718,0.221,p
True,False,0.782,0.439,p
False,False,0.700,0.695,n
False,False,0.221,0.122,n
False,True,0.547,0.932,n
False,True,0.565,0.453,n
True,True,0.516,0.647,p
True,False,0.208,0.420,p
False,True,0.725,0.274,p
True,True,0.751,0.316,p
False,True,0.896,0.646,p
True,True,0.229,0.812,p
False,False,0.732,0.447,n
True,True,0.859,0.408,p
False,True,0.514,0.742,n
True,False,0.420,0.935,n
False,False,0.762,0.234,n
True,True,0.596,0.775,p
False,True,0.070,0.231,p
False,False,0.427,0.230,n
True,False,0.769,0.239,p
True,False,0.693,0.760,n
False,True,0.434,0.927,n
True,True,0.191,0.244,p
False,True,0.237,0.732,p
False,True,0.987,0.404,n
True,False,0.143,0.102,p
True,True,0.370,0.541,p
True,True,0.818,0.915,p
False,False,0.130,0.651,n
False,False,0.761,0.437,n
True,False,0.563,0.368,n
True,True,0.163,0.762,p
False,True,0.778,0.031,p
True,True,0.742,0.333,p
True,False,0.500,0.515,n
False,True,0.872,0.420,p
True,True,0.461,0.648,p
True,True,0.885,0.608,p
False,True,0.110,0.927,n
True,True,0.372,0.019,p
True,False,0.504,0.432,n
False,True,0.537,0.351,n
False,True,0.819,0.868,n
True,False,0.904,0.006,p
True,False,0.772,0.918,n
True,True,0.448,0.167,p
False,True,0.704,0.954,n
False,False,0.614,0.887,n
True,False,0.492,0.457,n
False,True,0.757,0.084,p
False,True,0.451,0.544,p
False,False,0.600,0.839,n
False,False,0.329,0.278,n
True,False,0.185,0.213,p
False,True,0.950,0.305,p
True,False,0.528,0.623,n
False,False,0.099,0.268,n
False,False,0.285,0.025,n
True,False,0.586,0.666,n
True,True,0.852,0.795,p
False,False,0.057,0.170,n
False,False,0.806,0.565,n
True,False,0.400,0.887,p
False,False,0.403,0.816,n
False,False,0.311,0.582,n
True,False,0.354,0.159,p
True,True,0.470,0.872,p
True,True,0.857,0.199,n
False,True,0.133,0.878,n
False,False,0.779,0.195,n
True,False,0.806,0.228,p
False,False,0.404,0.630,n
True,True,0.435,0.770,p
True,True,0.808,0.966,p
True,False,0.858,0.908,n
False,True,0.616,0.986,p
True,True,0.591,0.567,p
True,False,0.965,0.686,n
True,False,0.914,0.332,p
False,False,0.837,0.915,n
False,True,0.874,0.764,p
True,True,0.583,0.464,p
False,False,0.462,0.220,n
True,False,0.448,0.927,p
True,True,0.669,0.956,p
True,True,0.611,0.405,p
True,True,0.670,0.422,p
False,False,0.008,0.569,n
True,True,0.399,0.343,p
True,False,0.279,0.565,p
False,True,0.991,0.910,n
True,True,0.110,0.810,p
False,True,0.705,0.054,p
True,False,0.451,0.972,p
True,False,0.368,0.350,p
False,True,0.330,0.830,n
False,False,0.378,0.698,p
False,False,0.980,0.343,n
False,True,0.788,0.224,p
False,False,0.285,0.169,n
True,True,0.817,0.324,p
False,True,0.109,0.624,p
False,True,0.554,0.189,p
True,False,0.779,0.845,n
False,True,0.323,0.598,p
False,True,0.962,0.434,p
False,False,0.409,0.509,n
False,False,0.766,0.102,n
False,True,0.596,0.394,n
False,False,0.254,0.344,n
True,True,0.129,0.434,p
True,False,0.215,0.174,p
False,False,0.595,0.295,n
False,False,0.120,0.042,n
False,True,0.575,0.184,p
False,False,0.293,0.540,n
False,False,0.841,0.797,n
False,True,0.254,0.756,n
False,False,0.635,0.168,n
False,False,0.501,0.841,n
False,True,0.083,0.142,p
True,False,0.354,0.635,n
False,False,0.217,0.164,n
False,False,0.333,0.819,n
True,False,0.055,0.450,p
False,True,0.506,0.761,n
False,False,0.061,0.894,n
True,False,0.746,0.635,p
False,True,0.232,0.373,p
True,False,0.083,0.644,p
True,True,0.858,0.121,p
True,True,0.140,0.879,n
True,False,0.379,0.038,n
True,True,0.012,0.806,p
False,True,0.194,0.761,p
False,True,0.657,0.920,n
True,False,0.664,0.888,n
True,False,0.367,0.061,n
False,True,0.766,0.196,p
True,False,0.235,0.564,p
True,False,0.515,0.444,n
False,False,0.349,0.072,n
True,False,0.986,0.279,p
False,True,0.560,0.915,n
False,False,0.981,0.698,p
False,False,0.409,0.494,n
False,False,0.129,0.852,n
True,False,0.782,0.913,n
False,False,0.283,0.422,n
False,False,0.705,0.909,n
False,False,0.906,0.743,n
False,False,0.823,0.680,n
False,True,0.568,0.991,n
False,False,0.197,0.065,n
False,False,0.652,0.497,n
True,False,0.061,0.038,n
True,False,0.701,0.531,p
False,False,0.223,0.525,n
True,True,0.902,0.515,p
True,False,0.891,0.353,p
True,True,0.454,0.521,p
False,False,0.420,0.406,n
False,True,0.478,0.306,n
True,False,0.114,0.781,n
False,False,0.610,0.174,n
False,False,0.406,0.095,n
False,False,0.491,0.057,n
True,False,0.469,0.181,p
False,False,0.197,0.914,p
False,False,0.002,0.631,n
False,True,0.957,0.741,n
False,True,0.862,0.474,p
False,True,0.248,0.761,n
True,True,0.947,0.822,p
False,False,0.902,0.076,n
True,True,0.794,0.887,p
True,False,0.773,0.086,p
False,True,0.095,0.866,n
True,False,0.163,0.640,p
False,True,0.663,0.240,p
True,True,0.419,0.169,p
True,False,0.889,0.614,p
False,False,0.092,0.481,n
True,True,0.448,0.212,p
True,True,0.710,0.260,p
True,True,0.234,0.042,p
True,True,0.425,0.957,p
True,False,0.690,0.386,p
False,False,0.674,0.406,n
True,True,0.824,0.804,p
True,False,0.744,0.545,p
True,False,0.727,0.218,p
False,True,0.467,0.256,n
True,False,0.260,0.769,n
True,True,0.219,0.378,n
True,True,0.713,0.549,p
False,True,0.280,0.670,n
False,True,0.293,0.145,p
True,False,0.993,0.840,p
False,False,0.668,0.674,n
True,True,0.945,0.102,p
True,True,0.956,0.635,p
False,False,0.185,0.422,n
True,False,0.782,0.957,n
True,False,0.673,0.209,p
True,False,0.946,0.295,p
False,False,0.757,0.353,n
True,True,0.594,0.166,p
False,True,0.195,0.950,n
False,False,0.815,0.936,n
True,False,0.711,0.515,p
True,False,0.167,0.382,p
False,True,0.448,0.933,n
False,False,0.108,0.843,n
True,False,0.990,0.026,n
True,False,0.177,0.917,n
True,True,0.415,0.658,p
True,False,0.005,0.256,p
False,True,0.382,0.186,p
False,False,0.824,0.092,n
False,False,0.600,0.220,n
False,False,0.817,0.368,n
False,True,0.678,0.868,n
False,True,0.427,0.120,p
False,False,0.667,0.973,p
False,False,0.364,0.359,n
False,False,0.425,0.126,n
True,True,0.618,0.263,p
True,True,0.035,0.201,p
True,False,0.840,0.936,n
False,False,0.329,0.549,n
False,True,0.160,0.513,p
True,True,0.904,0.171,p
True,True,0.583,0.013,p
False,False,0.321,0.527,n
False,False,0.236,0.965,n
True,True,0.229,0.344,p
False,True,0.467,0.266,n
False,True,0.447,0.384,n
False,True,0.769,0.153,p
True,False,0.882,0.430,p
True,True,0.562,0.766,p
False,False,0.909,0.776,n
False,True,0.896,0.333,p
False,True,0.322,0.994,n
True,True,0.124,0.872,p
False,True,0.260,0.938,n
True,True,0.498,0.281,p
True,False,0.079,0.302,p
False,True,0.864,0.353,p
False,False,0.014,0.399,n
True,True,0.326,0.810,p
True,False,0.044,0.818,n
True,True,0.637,0.701,p
True,True,0.093,0.796,p
True,False,0.483,0.012,p
False,False,0.588,0.486,n
False,True,0.297,0.534,p
False,True,0.594,0.907,n
False,True,0.531,0.637,n
True,False,0.753,0.413,p
True,True,0.739,0.434,p
False,True,0.196,0.510,p
True,True,0.750,0.464,p
False,True,0.693,0.207,p
False,False,0.809,0.201,n
False,False,0.941,0.564,n
True,True,0.528,0.118,p
False,True,0.459,0.512,n
False,False,0.199,0.267,p
False,False,0.976,0.584,n
True,False,0.200,0.077,p
False,True,0.124,0.378,p
True,True,0.512,0.647,p
True,False,0.734,0.915,p
True,True,0.511,0.495,p
False,False,0.149,0.769,n
False,False,0.898,0.987,n
True,True,0.705,0.880,p
True,True,0.582,0.993,p
False,True,0.053,0.629,n
False,True,0.199,0.868,n
False,True,0.462,0.938,n
False,False,0.699,0.542,n
True,True,0.249,0.851,p
True,False,0.368,0.815,n
False,True,0.993,0.570,n
False,True,0.879,0.560,p
True,True,0.369,0.938,p
False,True,0.228,0.441,p
False,True,0.715,0.355,p
False,False,0.958,0.327,n
False,False,0.870,0.393,n
False,True,0.719,0.371,p
True,True,0.823,0.209,p
True,False,0.467,0.828,n
False,False,0.075,0.055,n
False,False,0.535,0.943,p
True,True,0.202,0.538,p
False,False,0.620,0.082,n
False,True,0.819,0.673,p
False,True,0.677,0.401,p
True,True,0.620,0.711,n
False,False,0.296,0.862,n
True,True,0.484,0.549,n
False,False,0.200,0.796,n
True,False,0.737,0.097,p
False,True,0.189,0.432,p
False,False,0.703,0.191,n
True,False,0.322,0.192,p
False,False,0.632,0.144,p
False,False,0.714,0.541,n
True,True,0.399,0.902,p
True,True,0.918,0.779,p
False,False,0.140,0.563,n
False,False,0.411,0.598,p
True,False,0.150,0.107,p
False,False,0.627,0.682,n
False,True,0.479,0.717,n
True,False,0.226,0.668,p
True,True,0.525,0.399,n
False,False,0.404,0.034,n
False,True,0.068,0.835,n
False,True,0.649,0.872,n
True,True,0.427,0.644,p
False,False,0.996,0.838,n
False,True,0.606,0.552,p
False,False,0.783,0.025,n
False,False,0.485,0.046,n
False,True,0.834,0.599,n
False,True,0.157,0.539,p
False,True,0.900,0.173,p
True,False,0.601,0.066,p
False,True,0.635,0.198,p
True,False,0.585,0.617,n
False,True,0.289,0.375,n
True,False,0.405,0.870,n
False,False,0.442,0.938,n
False,True,0.055,0.428,p
True,True,0.884,0.439,p
False,True,0.048,0.162,p
False,False,0.993,0.606,n
True,True,0.235,0.979,p
False,False,0.896,0.476,n
True,False,0.945,0.916,n
True,True,0.242,0.509,p
False,True,0.030,0.891,n
False,False,0.961,0.577,n
False,True,0.031,0.705,n
False,True,0.566,0.118,p
True,False,0.300,0.430,p
False,False,0.054,0.252,n
False,True,0.329,0.809,n
False,True,0.324,0.534,n
False,False,0.016,0.118,n
True,True,0.683,0.671,p
True,False,0.641,0.825,n
True,True,0.720,0.090,p
False,False,0.456,0.183,n
True,True,0.697,0.648,p
True,True,0.013,0.794,p
True,True,0.015,0.537,n
True,True,0.485,0.169,p
False,True,0.320,0.062,p
True,False,0.358,0.860,n
True,True,0.374,0.479,p
False,False,0.671,0.920,n
False,True,0.515,0.590,n
True,True,0.490,0.712,p
False,False,0.685,0.070,n
False,True,0.381,0.629,n
True,False,0.337,0.795,n
True,True,0.760,0.697,p
False,True,0.966,0.950,n
False,False,0.398,0.100,n
False,True,0.130,0.362,p
True,False,0.286,0.861,n
False,True,0.363,0.629,n
True,True,0.285,0.087,p
False,True,0.361,0.151,p
True,False,0.033,0.574,p
False,True,0.805,0.367,p
False,False,0.006,0.426,n
False,False,0.595,0.772,n
True,False,0.650,0.020,p
False,True,0.370,0.808,n
False,True,0.415,0.044,p
True,False,0.061,0.250,p
True,True,0.157,0.303,p
False,False,0.277,0.955,n
False,False,0.675,0.914,n
True,False,0.811,0.787,p
False,False,0.945,0.893,n
False,False,0.092,0.668,n
True,True,0.208,0.949,p
False,False,0.129,0.465,n
False,False,0.777,0.433,n
False,True,0.616,0.763,n
False,False,0.173,0.495,n
False,False,0.772,0.230,n
False,False,0.813,0.694,p
False,False,0.878,0.640,n
False,False,0.286,0.414,n
True,False,0.611,0.595,p
True,False,0.218,0.673,p
False,False,0.755,0.595,n
False,True,0.339,0.049,p
False,False,0.080,0.323,n
True,True,0.701,0.124,p
False,False,0.773,0.121,n
True,True,0.849,0.941,p
False,False,0.144,0.892,n
False,False,0.115,0.293,n
True,True,0.671,0.141,n
True,False,0.443,0.133,p
False,True,0.562,0.812,p
True,True,0.385,0.124,p
False,False,0.203,0.858,n
False,False,0.389,0.042,n
True,False,0.259,0.452,p
False,False,0.913,0.954,n
False,True,0.944,0.228,p
False,True,0.288,0.226,n
False,True,0.390,0.698,p
True,True,0.550,0.079,p
True,False,0.486,0.869,n
True,False,0.081,0.281,p
False,True,0.088,0.350,p
True,False,0.066,0.521,p
False,False,0.944,0.058,n
True,False,0.582,0.693,n
True,True,0.008,0.233,p
False,False,0.996,0.274,n
False,False,0.894,0.816,n
False,True,0.088,0.885,n
True,False,0.171,0.091,n
True,False,0.320,0.232,p
True,False,0.087,0.146,p
True,False,0.484,0.779,n
True,True,0.456,0.993,p
False,False,0.333,0.798,n
False,False,0.656,0.890,n
False,True,0.584,0.532,n
True,False,0.129,0.919,n
False,True,0.872,0.488,p
True,True,0.587,0.047,n
True,False,0.821,0.382,p
True,False,0.229,0.828,n
True,False,0.320,0.060,n
False,True,0.050,0.148,p
False,True,0.498,0.848,n
True,False,0.336,0.724,n
True,True,0.497,0.696,p
False,False,0.979,0.541,n
True,True,0.097,0.824,p
False,True,0.478,0.267,n
False,True,0.923,0.953,p
False,False,0.776,0.374,n
True,True,0.880,0.408,p
True,False,0.901,0.331,p
True,True,0.091,0.590,p
False,False,0.690,0.135,n
True,True,0.455,0.254,p
True,False,0.405,0.935,n
True,True,0.783,0.429,p
True,True,0.312,0.529,n
True,True,0.122,0.898,p
True,True,0.922,0.495,p
False,True,0.307,0.756,n
False,False,0.519,0.700,n
True,False,0.500,0.096,p
True,True,0.307,0.519,p
True,False,0.015,0.599,n
True,True,0.039,0.588,p
True,True,0.676,0.240,p
True,False,0.166,0.728,p
True,False,0.683,0.812,n
False,True,0.036,0.776,n
False,True,0.014,0.291,p
False,True,0.848,0.372,p
False,True,0.405,0.966,n
True,True,0.997,0.383,n
False,False,0.472,0.796,n
False,False,0.934,0.032,n
False,True,0.756,0.433,p
True,False,0.223,0.810,n
True,True,0.110,0.261,p
True,False,0.643,0.163,n
False,True,0.534,0.139,p
False,True,0.736,0.580,p
False,True,0.181,0.225,n
True,True,0.357,0.935,p
True,False,0.338,0.939,n
False,True,0.700,0.865,p
False,True,0.157,0.496,p
True,False,0.579,0.865,n
False,True,0.104,0.862,n
False,False,0.145,0.544,n
False,False,0.494,0.015,n
True,False,0.225,0.454,p
False,False,0.475,0.517,n
True,True,0.295,0.037,p
True,False,0.067,0.905,n
False,False,0.052,0.686,n
False,True,0.972,0.603,n
True,True,0.200,0.320,p
True,False,0.937,0.456,p
False,True,0.610,0.141,p
False,False,0.182,0.680,n
False,True,0.688,0.759,n
True,True,0.195,0.934,p
False,False,0.415,0.313,n
False,False,0.430,0.324,n
True,False,0.318,0.770,n
True,False,0.483,0.148,p
True,True,0.499,0.003,p
False,False,0.392,0.943,n
True,True,0.193,0.689,p
False,True,0.148,0.790,p
False,False,0.547,0.388,n
False,True,0.893,0.999,n
True,True,0.520,0.236,p
True,True,0.247,0.927,p
True,True,0.002,0.440,p
True,False,0.445,0.820,n
False,False,0.717,0.603,n
True,True,0.664,0.821,p
False,False,1.000,0.106,p
True,True,0.941,0.264,p
True,False,0.675,0.094,p
False,False,0.727,0.073,p
False,False,0.481,0.770,n
True,False,0.950,0.835,n
True,True,0.789,0.693,p
False,False,0.727,0.825,n
True,True,0.322,0.921,p
False,False,0.867,0.547,n
False,False,0.325,0.399,n
True,True,0.728,0.794,p
True,True,0.523,0.848,p
False,True,0.852,0.824,n
True,True,0.578,0.416,p
True,False,0.782,0.986,n
False,True,0.331,0.646,p
True,False,0.504,0.636,n
False,False,0.184,0.673,n
False,True,0.722,0.955,p
True,True,0.464,0.585,p
True,False,0.265,0.614,p
True,False,0.779,0.672,p
False,True,0.009,0.955,n
False,False,0.923,0.095,p
True,True,0.710,0.222,p
True,True,0.494,0.391,p
False,False,0.643,0.085,n
True,True,0.793,0.499,p
False,False,0.047,0.836,n
True,True,0.043,0.806,p
False,True,0.675,0.417,p
True,False,0.981,0.056,n
True,False,0.363,0.379,p
False,True,0.433,0.846,p
True,True,0.203,0.395,n
True,True,0.433,0.624,p
False,True,0.842,0.686,p
False,False,0.677,0.224,p
True,False,0.550,0.118,p
True,True,0.445,0.308,p
False,True,0.914,0.643,p
True,True,0.795,0.740,p
True,True,0.033,0.083,p
False,True,0.001,0.995,n
True,False,0.824,0.312,p
False,False,0.057,0.526,n
True,False,0.672,0.151,p
False,True,0.511,0.568,n
False,False,0.242,0.979,n
False,True,0.099,0.824,n
True,True,0.278,0.945,p
False,True,0.747,0.792,n
True,True,0.305,0.012,p
False,True,0.191,0.171,p
False,False,0.405,0.203,n
True,True,0.847,0.045,p
False,False,0.628,0.388,n
True,True,0.109,0.471,p
True,False,0.288,0.489,p
True,True,0.594,0.414,p
True,False,0.119,0.876,n
True,True,0.537,0.638,p
False,True,0.272,0.772,n
True,False,0.933,0.875,n
False,False,0.384,0.664,n
True,False,0.056,0.089,p
True,False,0.836,0.948,n
False,True,0.857,0.588,p
True,True,0.556,0.108,n
False,True,0.743,0.052,p
False,False,0.258,0.380,p
False,False,0.956,0.174,n
False,False,0.988,0.116,n
False,True,0.543,0.929,n
True,False,0.433,0.547,n
True,True,0.343,0.057,p
True,False,0.282,0.326,p
False,True,0.525,0.690,n
False,False,0.006,0.878,n
False,False,0.590,0.684,n
False,False,0.702,0.832,n
False,False,0.710,0.362,n
True,True,0.745,0.940,p
True,False,0.251,0.821,n
False,False,0.591,0.793,n
True,False,0.156,0.939,n
False,True,0.546,0.231,p
False,False,0.729,0.869,n
True,True,0.695,0.143,p
False,True,0.706,0.103,p
False,False,0.745,0.774,n
True,True,0.358,0.838,p
True,False,0.999,0.665,n
True,False,0.711,0.062,n
False,True,0.434,0.879,n
False,False,0.885,0.753,n
True,True,0.646,0.133,p
False,False,0.842,0.774,n
True,False,0.726,0.970,n
False,False,0.464,0.757,n
True,False,0.487,0.296,n
True,True,0.379,0.436,p
True,True,0.981,0.156,n
True,False,0.984,0.417,p
True,False,0.410,0.573,p
False,False,0.516,0.252,p
True,True,0.986,0.770,p
False,False,0.591,0.902,n
False,True,0.604,0.605,n
True,False,0.069,0.737,n
False,True,0.122,0.105,p
True,True,0.035,0.174,p
False,False,0.325,0.903,n
True,False,0.853,0.436,p
False,True,0.692,0.633,n
False,False,0.211,0.665,n
True,False,0.408,0.226,p
False,False,0.797,0.733,n
False,True,0.355,0.593,n
True,False,0.762,0.632,p
True,False,0.131,0.686,p
True,False,0.979,0.232,p
False,True,0.868,0.987,p
False,False,0.906,0.585,n
False,False,0.436,0.593,n
True,False,0.459,0.941,p
True,True,0.931,0.119,p
False,True,0.460,0.788,n
True,False,0.456,0.466,n
False,False,0.302,0.472,n
True,True,0.784,0.721,p
True,False,0.771,0.536,p
False,True,0.216,0.921,n
False,True,0.432,0.102,p
True,True,0.304,0.233,p
True,True,0.573,0.009,p
True,True,0.750,0.679,p
False,False,0.840,0.895,n
True,False,0.698,0.790,n
False,True,0.453,0.071,p
False,True,0.536,0.729,p
False,False,0.418,0.761,n
True,False,0.934,0.795,n
True,False,0.028,0.349,p
True,False,0.702,0.966,n
True,False,0.322,0.998,n
False,True,0.795,0.854,n
True,False,0.386,0.228,p
False,True,0.368,0.676,n
True,False,0.285,0.201,p
False,True,0.534,0.965,n
True,True,0.748,0.945,p
True,False,0.349,0.677,n
True,False,0.829,0.211,p
True,False,0.580,0.362,n
False,False,0.982,0.884,n
False,True,0.990,0.896,n
True,True,0.298,0.320,n
True,True,0.701,0.217,p
False,False,0.976,0.922,n
False,False,0.298,0.752,n
False,False,0.816,0.998,n
True,True,0.449,0.578,p
True,False,0.657,0.926,p
True,False,0.063,0.880,n
True,True,0.707,0.914,n
False,False,0.324,0.686,n
True,False,0.059,0.728,p
False,True,0.956,0.405,p
False,False,0.810,0.020,n
False,False,0.389,0.121,n
True,True,0.499,0.246,p
False,False,0.314,0.177,p
True,True,0.164,0.544,p
False,False,0.689,0.286,n
False,True,0.364,0.827,n
False,True,0.551,0.953,n
True,False,0.981,0.172,p
